ID,Nombre del negocio,Categoria,Grupo,Direccion,Barrio,Localidad,Ciudad,Distancia aprox. (km),Telefono,WhatsApp,Link WhatsApp,Correo electronico,Sitio web,Facebook,Instagram,LinkedIn,Horario de atencion,Calificacion Google,N Resenas,Propietario / Gerente,Persona de contacto,Presencia digital,Score Contacto,Servicios sugeridos,Observaciones comerciales,Prioridad,Fuente,place_id,lat,lon
GYX-CC8916A0DD,DEMO Minimercado Suba 277,Minimercado,Comercio,Calle 55 Sur #20-95,,Suba,Bogota D.C.,18.76,,,,,,,https://instagram.com/demominimercado277,,Mo-Sa 08:00-18:00,,,,,MEDIA,40,Inventario | Dashboard BI | Catalogo digital | Pagina web,"Escribir por mensaje directo en redes sociales; presencia digital parcial, ofrecer lo que le falta",BAJA,OpenStreetMap,osm:node/1000277,4.766476,-74.087024
GYX-1D8570A4A6,DEMO Minimercado Suba 317,Minimercado,Comercio,Calle 109 Sur #48-18,,Suba,Bogota D.C.,14.8,,,,,,,https://instagram.com/demominimercado317,,,,,,,MEDIA,40,Inventario | Dashboard BI | Catalogo digital | Pagina web,"Escribir por mensaje directo en redes sociales; presencia digital parcial, ofrecer lo que le falta; horario no publicado",BAJA,OpenStreetMap,osm:node/1000317,4.731135,-74.079813
GYX-12EAE23C77,DEMO Panaderia Usaquen 288,Panaderia,Alimentacion,Calle 47 Sur #2-50,,Usaquen,Bogota D.C.,15.72,,,,,,https://facebook.com/demopanaderia288,,,,,,,,MEDIA,40,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Escribir por mensaje directo en redes sociales; presencia digital parcial, ofrecer lo que le falta; horario no publicado",BAJA,OpenStreetMap,osm:way/1000288,4.732422,-74.031528
GYX-37D2EFEC4D,DEMO Panaderia Usaquen 348,Panaderia,Alimentacion,Calle 94 Sur #31-92,,Usaquen,Bogota D.C.,16.5,,,,,,https://facebook.com/demopanaderia348,https://instagram.com/demopanaderia348,,,,,,,MEDIA,40,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Escribir por mensaje directo en redes sociales; presencia digital parcial, ofrecer lo que le falta; horario no publicado",BAJA,OpenStreetMap,osm:way/1000348,4.735465,-74.019494
GYX-E36DD15D7A,DEMO Panaderia Usaquen 368,Panaderia,Alimentacion,Calle 154 Sur #59-95,,Chapinero,Bogota D.C.,14.06,,,,,,https://facebook.com/demopanaderia368,,,,,,,,MEDIA,40,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Escribir por mensaje directo en redes sociales; presencia digital parcial, ofrecer lo que le falta; horario no publicado",BAJA,OpenStreetMap,osm:way/1000368,4.710231,-74.017137
GYX-E41DE4B5BB,DEMO Abogados Ciudad Bolivar 232,Abogados,Servicios profesionales,Calle 90 Sur #71-61,,Ciudad Bolivar,Bogota D.C.,11.53,+57 601 5456295,,,,,,,,,,,,,BAJA,30,Landing page | CRM | Automatizacion de leads | Power BI,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000232,4.530356,-74.154592
GYX-7856DCB3C6,DEMO Barberia Tunjuelito 183,Barberia,Belleza,Calle 59 Sur #13-62,,Ciudad Bolivar,Bogota D.C.,10.47,+57 601 6103526,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000183,4.550415,-74.157269
GYX-2AFB0E49D6,DEMO Contaduria Kennedy 131,Contaduria,Servicios profesionales,Calle 75 Sur #46-73,,Kennedy,Bogota D.C.,7.28,+57 601 7155451,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Landing page | CRM | Automatizacion de leads | Power BI,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo",MEDIA,OpenStreetMap,osm:node/1000131,4.622161,-74.136931
GYX-1233E55D5B,DEMO Contaduria Kennedy 231,Contaduria,Servicios profesionales,Calle 147 Sur #82-22,,Kennedy,Bogota D.C.,8.62,+57 601 4884900,,,,,,,,,,,,,BAJA,30,Landing page | CRM | Automatizacion de leads | Power BI,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000231,4.60797,-74.15295
GYX-6535C09E9D,DEMO Drogueria Fontibon 194,Drogueria,Salud,Calle 140 Sur #17-81,,Fontibon,Bogota D.C.,11.48,+57 601 4453608,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000194,4.655195,-74.162148
GYX-E546B54009,DEMO Drogueria Fontibon 254,Drogueria,Salud,Calle 108 Sur #50-29,,Fontibon,Bogota D.C.,11.77,+57 601 5947716,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000254,4.665971,-74.157269
GYX-2B3EE03558,DEMO Drogueria Fontibon 334,Drogueria,Salud,Calle 23 Sur #48-45,,Engativa,Bogota D.C.,11.44,+57 601 5023421,,,,,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 20,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo",MEDIA,OpenStreetMap,osm:node/1000334,4.685254,-74.130654
GYX-6301F41434,DEMO Estetica Fontibon 344,Centro estetico,Belleza,Calle 25 Sur #59-53,,Fontibon,Bogota D.C.,12.24,+57 601 4101502,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000344,4.677581,-74.152203
GYX-DD8B9D3323,DEMO Ferreteria Tunjuelito 093,Ferreteria,Comercio,Calle 1 Sur #73-55,,Tunjuelito,Bogota D.C.,9.55,+57 601 7356851,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000093,4.576124,-74.159108
GYX-4C35DA8BCA,DEMO Ferreteria Tunjuelito 233,Ferreteria,Comercio,Calle 172 Sur #59-61,,Tunjuelito,Bogota D.C.,9.63,+57 601 7825954,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000233,4.556032,-74.151786
GYX-D43B216F30,DEMO Ferreteria Tunjuelito 253,Ferreteria,Comercio,Calle 93 Sur #35-11,,Tunjuelito,Bogota D.C.,7.72,+57 601 2428434,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000253,4.566325,-74.137735
GYX-C7DE32DC27,DEMO Gimnasio Engativa 025,Gimnasio,Bienestar,Calle 52 Sur #58-27,,Engativa,Bogota D.C.,13.37,+57 601 6018243,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000025,4.716911,-74.09429
GYX-6161DFFB4A,DEMO Gimnasio Engativa 205,Gimnasio,Bienestar,Calle 24 Sur #26-91,,Engativa,Bogota D.C.,10.82,+57 601 3398969,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000205,4.686722,-74.116111
GYX-FE14278BB5,DEMO Odontologia Bosa 100,Odontologia,Salud,Calle 84 Sur #25-59,,Bosa,Bogota D.C.,10.76,+57 601 4447216,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000100,4.609755,-74.172212
GYX-03FB13D8E5,DEMO Peluqueria Ciudad Bolivar 322,Peluqueria,Belleza,Calle 117 Sur #99-23,,Ciudad Bolivar,Bogota D.C.,13.9,+57 601 3576961,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000322,4.526841,-74.178825
GYX-46C02CF0D8,DEMO Veterinaria Kennedy 141,Veterinaria,Salud,Calle 167 Sur #91-86,,Kennedy,Bogota D.C.,7.82,+57 601 2153475,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000141,4.611196,-74.145126
GYX-1315D2207D,DEMO Cafeteria Suba 107,Cafeteria,Alimentacion,Calle 48 Sur #64-85,,Suba,Bogota D.C.,16.86,+57 601 7275269,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo",MEDIA,OpenStreetMap,osm:node/1000107,4.749633,-74.080341
GYX-2A7CEAF19E,DEMO Cafeteria Suba 327,Cafeteria,Alimentacion,Calle 14 Sur #61-31,,Suba,Bogota D.C.,18.06,+57 601 4458693,,,,,,,,,,,DEMO Operador 8,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000327,4.760468,-74.077194
GYX-E64D5BCAFE,DEMO Cafeteria Suba 367,Cafeteria,Alimentacion,Calle 174 Sur #21-60,,Suba,Bogota D.C.,17.01,+57 601 4994342,,,,,,,,,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000367,4.749268,-74.099295
GYX-9270C82BED,DEMO Celulares Chapinero 139,Tienda especializada,Comercio,Calle 159 Sur #11-59,,Chapinero,Bogota D.C.,8.34,+57 601 3698968,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000139,4.665333,-74.042534
GYX-BAF4460F5A,DEMO Celulares Chapinero 159,Tienda especializada,Comercio,Calle 74 Sur #24-56,,Chapinero,Bogota D.C.,8.55,+57 601 6184576,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo",MEDIA,OpenStreetMap,osm:node/1000159,4.661583,-74.032254
GYX-3B4BD42A74,DEMO Celulares Chapinero 199,Tienda especializada,Comercio,Calle 119 Sur #32-61,,Santa Fe,Bogota D.C.,5.25,+57 601 3003976,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000199,4.631011,-74.041849
GYX-C483B2D5EC,DEMO Celulares Chapinero 359,Tienda especializada,Comercio,Calle 15 Sur #22-39,,Chapinero,Bogota D.C.,6.7,+57 601 2828412,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo",MEDIA,OpenStreetMap,osm:node/1000359,4.650888,-74.046743
GYX-81999E04B6,DEMO Consultorio Chapinero 229,Consultorio medico,Salud,Calle 91 Sur #41-10,,Chapinero,Bogota D.C.,6.55,+57 601 6956468,,,,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000229,4.653082,-74.054485
GYX-2E278B8472,DEMO Panaderia Usaquen 168,Panaderia,Alimentacion,Calle 14 Sur #47-53,,Usaquen,Bogota D.C.,14.43,+57 601 5438136,,,,,,,,,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000168,4.721025,-74.034175
GYX-2D707930F8,DEMO Ropa Usaquen 198,Tienda de ropa,Comercio,Calle 103 Sur #37-55,,Chapinero,Bogota D.C.,12.43,+57 601 6753165,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000198,4.703518,-74.038457
GYX-2622118797,DEMO Ropa Usaquen 318,Tienda de ropa,Comercio,Calle 15 Sur #48-78,,Usaquen,Bogota D.C.,15.82,+57 601 4572169,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000318,4.726668,-74.014729
GYX-AD28AF20A5,DEMO Inmobiliaria Bosa 110,Inmobiliaria,Servicios profesionales,Calle 9 Sur #45-84,,Bosa,Bogota D.C.,12.24,+57 601 3598377,,,,,,,,,,,,,BAJA,30,Landing page | CRM | Automatizacion de leads | Power BI,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000110,4.607569,-74.185786
GYX-09447B5004,DEMO Inmobiliaria Bosa 130,Inmobiliaria,Servicios profesionales,Calle 107 Sur #81-26,,Bosa,Bogota D.C.,14.86,+57 601 5746592,,,,,,,,,,,,,BAJA,30,Landing page | CRM | Automatizacion de leads | Power BI,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000130,4.615902,-74.208644
GYX-B4010245F8,DEMO Inmobiliaria Bosa 190,Inmobiliaria,Servicios profesionales,Calle 102 Sur #75-15,,Bosa,Bogota D.C.,14.63,+57 601 4445085,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Landing page | CRM | Automatizacion de leads | Power BI,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000190,4.595426,-74.207813
GYX-0F1597EF8C,DEMO Restaurante Puente Aranda 246,Restaurante,Alimentacion,Calle 60 Sur #46-36,,Puente Aranda,Bogota D.C.,4.31,+57 601 6355565,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000246,4.610493,-74.112648
GYX-DF0C932FD5,DEMO Floristeria Puente Aranda 356,Floristeria,Comercio,Calle 60 Sur #9-71,,Los Martires,Bogota D.C.,1.82,+57 601 7034477,,,,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000356,4.600504,-74.092064
GYX-C6C924E10F,DEMO Abogados Ciudad Bolivar 152,Abogados,Servicios profesionales,Calle 2 Sur #26-96,,Ciudad Bolivar,Bogota D.C.,14.5,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000152,4.512231,-74.174208
GYX-595EE5B189,DEMO Abogados Ciudad Bolivar 192,Abogados,Servicios profesionales,Calle 98 Sur #24-10,,Ciudad Bolivar,Bogota D.C.,14.32,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000192,4.513499,-74.173203
GYX-D399222760,DEMO Abogados Ciudad Bolivar 332,Abogados,Servicios profesionales,Calle 140 Sur #79-47,,Ciudad Bolivar,Bogota D.C.,14.74,,,,,,,,,,,,,,BAJA,0,Landing page | CRM | Automatizacion de leads | Power BI,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000332,4.513105,-74.17783
GYX-B45B6B4621,DEMO Barberia Tunjuelito 003,Barberia,Belleza,Calle 159 Sur #27-73,,Tunjuelito,Bogota D.C.,7.17,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000003,4.578484,-74.137425
GYX-3AB64A573C,DEMO Barberia Tunjuelito 043,Barberia,Belleza,Calle 38 Sur #43-42,,Tunjuelito,Bogota D.C.,9.33,,,,,,,,,,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000043,4.575711,-74.156901
GYX-EDAB2B9C9D,DEMO Barberia Tunjuelito 063,Barberia,Belleza,Calle 81 Sur #94-24,,Tunjuelito,Bogota D.C.,7.03,,,,,,,,,,,,DEMO Operador 13,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000063,4.567986,-74.131519
GYX-050F86FC14,DEMO Barberia Tunjuelito 103,Barberia,Belleza,Calle 137 Sur #86-18,,Tunjuelito,Bogota D.C.,8.67,,,,,,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 3,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000103,4.580471,-74.152028
GYX-6E0626BB6A,DEMO Barberia Tunjuelito 163,Barberia,Belleza,Calle 92 Sur #92-41,,Tunjuelito,Bogota D.C.,9.08,,,,,,,,,,,,DEMO Operador 4,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000163,4.588749,-74.157146
GYX-204EE27732,DEMO Barberia Tunjuelito 203,Barberia,Belleza,Calle 109 Sur #57-53,,Tunjuelito,Bogota D.C.,9.83,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000203,4.561247,-74.156403
GYX-EFA7BE08E4,DEMO Barberia Tunjuelito 223,Barberia,Belleza,Calle 91 Sur #22-56,,Tunjuelito,Bogota D.C.,6.99,,,,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,0,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Sin canal de contacto: requiere visita en campo o busqueda manual; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:node/1000223,4.584885,-74.137482
